Product ID,Product Name,Category,Sub-Category,Total_Sales,Transaction_Count,Avg_Sale,Total_Profit,Avg_Profit,Total_Quantity,Avg_Discount,Profit_Margin,Sales_per_Transaction,Cumulative_Sales,Cumulative_Percentage,ABC_Class,CoV,XYZ_Class,ABC_XYZ_Matrix
OFF-ACC-10004782,"Accos Staples, Metal",Office Supplies,Fasteners,0.0,1,0.0,0.44,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10004748,"Accos Push Pins, 12 Pack",Office Supplies,Fasteners,0.0,5,0.0,2.2,0.44,0.69,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10004713,"Accos Staples, Assorted Sizes",Office Supplies,Fasteners,0.0,5,0.0,2.2,0.44,0.31,0.31,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10004430,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners,0.0,2,0.0,0.88,0.44,0.0,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10004364,"Accos Push Pins, Bulk Pack",Office Supplies,Fasteners,0.0,5,0.0,2.2,0.44,0.23,0.42,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACM-10004150,"Acme Ruler, Serrated",Office Supplies,Supplies,0.0,1,0.0,0.44,0.44,0.54,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACM-10003278,"Acme Trimmer, Easy Grip",Office Supplies,Supplies,0.0,2,0.0,0.87,0.44,0.31,0.76,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACM-10002713,"Acme Box Cutter, Steel",Office Supplies,Supplies,0.0,2,0.0,0.88,0.44,0.0,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000784,"Harbour Creations File Folder Labels, 5000 Label Set",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.38,0.28,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000779,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.31,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000767,"Hon Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.15,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004433,"Green Bar Parchment Paper, Premium",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10003925,"Accos Staples, Bulk Pack",Office Supplies,Fasteners,0.0,3,0.0,1.32,0.44,0.38,0.51,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10003909,"Accos Push Pins, Assorted Sizes",Office Supplies,Fasteners,0.0,2,0.0,0.88,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10003806,"Accos Clamps, Metal",Office Supplies,Fasteners,0.0,3,0.0,1.32,0.44,0.0,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10003745,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners,0.0,4,0.0,1.76,0.44,0.31,0.38,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10002853,"Accos Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,0.0,2,0.0,0.88,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10000237,"Motorola Office Telephone, with Caller ID",Technology,Phones,0.0,1,0.0,0.43,0.43,0.23,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACM-10001029,"Acme Box Cutter, Serrated",Office Supplies,Supplies,0.0,2,0.0,0.88,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACM-10000671,"Acme Ruler, Steel",Office Supplies,Supplies,0.0,4,0.0,1.76,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACM-10000277,"Acme Ruler, High Speed",Office Supplies,Supplies,0.0,1,0.0,0.44,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004610,Xerox 1900,Office Supplies,Paper,0.0,7,0.0,3.08,0.44,1.46,0.1,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004609,Xerox 221,Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.77,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,0.0,6,0.0,2.64,0.44,0.69,0.04,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10002167,"Accos Paper Clips, Metal",Office Supplies,Fasteners,0.0,4,0.0,1.76,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10001993,"Acco Binder Covers, Clear",Office Supplies,Binders,0.0,7,0.0,3.08,0.44,0.31,0.42,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004429,"Xerox Memo Slips, Premium",Office Supplies,Paper,0.0,3,0.0,1.32,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004411,"Xerox Memo Slips, Multicolor",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004405,Rediform Voice Mail Log Books,Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.69,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004355,Xerox 231,Office Supplies,Paper,0.0,5,0.0,2.2,0.44,0.69,0.14,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004296,"Enermax Note Cards, Premium",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.38,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10001028,"Accos Push Pins, Metal",Office Supplies,Fasteners,0.0,5,0.0,2.2,0.44,0.15,0.14,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10000798,"Acco Hole Reinforcements, Economy",Office Supplies,Binders,0.0,10,0.0,4.4,0.44,0.62,0.07,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones,0.0,6,0.0,2.64,0.44,0.85,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10000307,Shocksock Galaxy S4 Armband,Technology,Phones,0.0,3,0.0,1.32,0.44,0.31,0.16,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10004278,"Accos Paper Clips, Bulk Pack",Office Supplies,Fasteners,0.0,3,0.0,1.32,0.44,0.0,0.82,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10003984,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners,0.0,2,0.0,0.88,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000845,"Novimex Round Labels, Adjustable",Office Supplies,Labels,0.0,7,0.0,3.08,0.44,1.08,0.13,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000818,"Hon Round Labels, Alphabetical",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000793,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.77,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001026,"Harbour Creations File Folder Labels, 5000 Label Set",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.54,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001019,"Hon Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.62,0.28,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004287,"Enermax Message Books, Recycled",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004261,"Green Bar Memo Slips, 8.5 x 11",Office Supplies,Paper,0.0,3,0.0,1.32,0.44,0.31,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004255,Xerox 219,Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.85,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004248,Xerox 1990,Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.46,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004239,Xerox 1953,Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.62,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004151,"SanDisk Note Cards, Multicolor",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004124,"Xerox Message Books, Multicolor",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10000375,"Accos Staples, 12 Pack",Office Supplies,Fasteners,0.0,2,0.0,0.88,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10000218,"Acco Hole Reinforcements, Durable",Office Supplies,Binders,0.0,9,0.0,3.96,0.44,0.92,0.61,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TEN-10004549,"Tenex Light Bulb, Durable",Furniture,Furnishings,0.0,4,0.0,1.76,0.44,0.23,0.21,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TEN-10004147,"Tenex Clock, Erganomic",Furniture,Furnishings,0.0,2,0.0,0.88,0.44,0.0,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TEN-10003900,"Tenex Stacking Tray, Durable",Furniture,Furnishings,0.0,4,0.0,1.76,0.44,0.23,0.41,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TEN-10003879,"Tenex Light Bulb, Black",Furniture,Furnishings,0.0,3,0.0,1.32,0.44,0.46,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10002327,"Accos Thumb Tacks, Metal",Office Supplies,Fasteners,0.0,2,0.0,0.88,0.44,0.23,0.41,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000970,"Harbour Creations Removable Labels, 5000 Label Set",Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.38,0.31,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000959,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.08,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004024,"Enermax Memo Slips, Recycled",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.0,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.69,0.18,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003981,"SanDisk Note Cards, Premium",Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.31,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TEN-10002418,"Tenex Clock, Duo Pack",Furniture,Furnishings,0.0,1,0.0,0.44,0.44,0.23,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TEN-10000377,"Tenex Light Bulb, Duo Pack",Furniture,Furnishings,0.0,1,0.0,0.44,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TEN-10000325,"Tenex Light Bulb, Erganomic",Furniture,Furnishings,0.0,3,0.0,1.32,0.44,0.0,0.27,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TEN-10000002,"Tenex Stacking Tray, Black",Furniture,Furnishings,0.0,2,0.0,0.88,0.44,0.08,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-ACC-10000497,"Accos Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,0.0,3,0.0,1.32,0.44,0.15,0.27,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001067,"Smead Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.46,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001065,"Avery Round Labels, Alphabetical",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.85,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001063,"Novimex Removable Labels, 5000 Label Set",Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.46,0.16,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,0.0,6,0.0,2.64,0.44,0.92,0.04,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001028,"Hon Removable Labels, Adjustable",Office Supplies,Labels,0.0,4,0.0,1.76,0.44,0.62,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001187,"Smead Color Coded Labels, Alphabetical",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.46,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001185,"Harbour Creations Round Labels, 5000 Label Set",Office Supplies,Labels,0.0,4,0.0,1.76,0.44,0.46,0.21,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.46,0.06,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003953,Xerox 218,Office Supplies,Paper,0.0,5,0.0,2.2,0.44,0.23,0.09,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003939,"Enermax Note Cards, Multicolor",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.38,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003937,"Green Bar Memo Slips, Recycled",Office Supplies,Paper,0.0,3,0.0,1.32,0.44,0.46,0.39,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003936,Xerox 1994,Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.69,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.08,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,0.0,7,0.0,3.08,0.44,1.62,0.07,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TA-10003371,"Chromcraft Training Table, Adjustable Height",Furniture,Tables,0.0,1,0.0,0.43,0.43,0.0,0.94,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TA-10003855,"Lesro Round Table, with Bottom Storage",Furniture,Tables,0.0,1,0.0,0.43,0.43,0.0,0.82,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,0.0,2,0.0,0.88,0.44,0.23,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001019,"Avery Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.54,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000989,"Smead Round Labels, Adjustable",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.85,0.14,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000984,"Hon Round Labels, Alphabetical",Office Supplies,Labels,0.0,4,0.0,1.76,0.44,0.69,0.03,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10000973,Avery 502,Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.31,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001075,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.31,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003729,Xerox 1998,Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.54,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003715,"Xerox Computer Printout Paper, Recycled",Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.23,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003699,"SanDisk Parchment Paper, Recycled",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.23,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003681,"Green Bar Message Books, Premium",Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.15,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-TA-10000855,"Chromcraft Training Table, Rectangular",Furniture,Tables,0.0,1,0.0,0.42,0.42,0.08,0.82,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Technology,Phones,0.0,2,0.0,0.88,0.44,0.46,0.35,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,0.0,4,0.0,1.76,0.44,0.92,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003835,"SanDisk Memo Slips, Premium",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003808,"SanDisk Note Cards, Premium",Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.31,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003739,Xerox 1969,Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.08,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001215,"Harbour Creations File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.0,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001202,"Avery Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.15,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001194,"Novimex Removable Labels, Adjustable",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.31,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001191,"Harbour Creations File Folder Labels, Alphabetical",Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.85,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001188,"Novimex Shipping Labels, Adjustable",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.92,0.12,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003395,"Eaton Computer Printout Paper, Recycled",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.46,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001383,"Smead Shipping Labels, Adjustable",Office Supplies,Labels,0.0,1,0.0,0.44,0.44,0.54,0.59,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001375,"Smead Removable Labels, 5000 Label Set",Office Supplies,Labels,0.0,4,0.0,1.76,0.44,0.46,0.29,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001317,Avery 520,Office Supplies,Labels,0.0,5,0.0,2.2,0.44,0.77,0.05,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001299,"Avery File Folder Labels, Adjustable",Office Supplies,Labels,0.0,4,0.0,1.76,0.44,0.54,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001294,"Avery Shipping Labels, Adjustable",Office Supplies,Labels,0.0,3,0.0,1.32,0.44,0.46,0.16,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
FUR-RUB-10003411,"Rubbermaid Stacking Tray, Erganomic",Furniture,Furnishings,0.0,3,0.0,1.32,0.44,0.0,0.27,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10001084,"Nokia Office Telephone, VoIP",Technology,Phones,0.0,1,0.0,0.44,0.44,0.0,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003657,Xerox 1927,Office Supplies,Paper,0.0,5,0.0,2.2,0.44,1.0,0.14,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003586,"Eaton Computer Printout Paper, Premium",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.23,0.0,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003556,"Eaton Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.31,0.71,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003543,Xerox 1985,Office Supplies,Paper,0.0,2,0.0,0.88,0.44,0.23,0.24,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10003527,"Xerox Memo Slips, 8.5 x 11",Office Supplies,Paper,0.0,1,0.0,0.44,0.44,0.08,0.47,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001175,Avery 514,Office Supplies,Labels,0.0,4,0.0,1.76,0.44,1.0,0.06,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10001170,"Harbour Creations Color Coded Labels, 5000 Label Set",Office Supplies,Labels,0.0,2,0.0,0.88,0.44,0.23,0.29,inf,0.0,555.3599999999369,99.99999999998862,C - Low Value,0.0,X - Stable Demand,CX
